HardT4TPlayer,384.87695
GrimTriggerPlayer,382.1172
T4TPlayer,380.4121
WinStayLoseShift,372.84128
NicePlayer,351.092
FreakyPlayer,305.91486
NastyPlayer,284.5892
RandomPlayer,284.37106

GrimTriggerPlayer,395.82605
HardT4TPlayer,390.22736
T4TPlayer,386.47858
Agarwal_Anusha_Player,385.7351
SoftT4TPlayer,383.98132
TolerantPlayer,380.4265
WinStayLoseShift,375.84808
NicePlayer,361.33978
FreakyPlayer,335.17783
RandomPlayer,287.49973
NastyPlayer,286.78214

Agarwal_Anusha_Player,398.22263
GrimTriggerPlayer,397.1201
HardT4TPlayer,394.60938
SoftT4TPlayer,389.01276
TolerantPlayer,384.24286
NicePlayer,379.03223
WinStayLoseShift,375.32123
T4TPlayer,372.3073
FreakyPlayer,327.68063
NastyPlayer,289.17242
RandomPlayer,281.2205

GrimTriggerPlayer,402.8012
T4TPlayer,395.28796
TolerantPlayer,389.62555
SoftT4TPlayer,387.6502
HardT4TPlayer,387.13727
Agarwal_Anusha_Player,383.87863
NicePlayer,368.35815
WinStayLoseShift,364.87903
FreakyPlayer,326.08572
RandomPlayer,290.94016
NastyPlayer,288.30273

HardT4TPlayer,397.78326
TolerantPlayer,397.3646
GrimTriggerPlayer,388.1819
SoftT4TPlayer,388.1697
T4TPlayer,388.0954
Agarwal_Anusha_Player,384.78882
WinStayLoseShift,381.72223
NicePlayer,368.60022
FreakyPlayer,317.27637
RandomPlayer,292.8447
NastyPlayer,291.6873

GrimTriggerPlayer,400.0201
HardT4TPlayer,396.27417
Agarwal_Anusha_Player,395.33197
TolerantPlayer,388.4724
SoftT4TPlayer,382.53882
T4TPlayer,382.25
NicePlayer,373.1334
WinStayLoseShift,364.1719
FreakyPlayer,338.66144
RandomPlayer,290.4039
NastyPlayer,288.4239

HardT4TPlayer,403.78223
T4TPlayer,399.26337
GrimTriggerPlayer,397.9688
Agarwal_Anusha_Player,397.16705
WinStayLoseShift,391.08502
TolerantPlayer,383.6711
SoftT4TPlayer,383.58118
NicePlayer,346.6631
FreakyPlayer,345.2814
RandomPlayer,294.026
NastyPlayer,290.49164

GrimTriggerPlayer,400.45935
Agarwal_Anusha_Player,386.12433
TolerantPlayer,385.02188
T4TPlayer,382.40506
SoftT4TPlayer,382.06476
HardT4TPlayer,381.82748
WinStayLoseShift,376.17255
NicePlayer,359.57593
FreakyPlayer,324.2132
NastyPlayer,299.02905
RandomPlayer,289.23837

GrimTriggerPlayer,402.48642
Agarwal_Anusha_Player,389.93344
TolerantPlayer,388.50214
T4TPlayer,382.2422
WinStayLoseShift,381.15433
SoftT4TPlayer,379.98468
HardT4TPlayer,378.96832
NicePlayer,348.5349
FreakyPlayer,321.79602
RandomPlayer,285.74805
NastyPlayer,283.6113

GrimTriggerPlayer,396.7367
Agarwal_Anusha_Player,394.78076
HardT4TPlayer,387.50195
TolerantPlayer,386.3166
T4TPlayer,385.8499
SoftT4TPlayer,376.80988
NicePlayer,364.80457
WinStayLoseShift,361.2744
FreakyPlayer,323.02313
NastyPlayer,293.872
RandomPlayer,274.5188

HardT4TPlayer,403.3769
Agarwal_Anusha_Player,394.61523
TolerantPlayer,389.09845
GrimTriggerPlayer,386.65686
T4TPlayer,385.11926
WinStayLoseShift,376.98218
SoftT4TPlayer,376.24472
NicePlayer,359.56805
FreakyPlayer,347.5629
RandomPlayer,294.28632
NastyPlayer,279.44055

GrimTriggerPlayer,397.92712
Agarwal_Anusha_Player,395.69208
TolerantPlayer,395.63263
SoftT4TPlayer,388.56097
WinStayLoseShift,384.42258
HardT4TPlayer,382.63852
T4TPlayer,382.46518
NicePlayer,361.44904
FreakyPlayer,337.457
NastyPlayer,298.3399
RandomPlayer,293.48682

TolerantPlayer,392.95325
Agarwal_Anusha_Player,387.92798
HardT4TPlayer,386.9949
SoftT4TPlayer,384.27893
T4TPlayer,382.56122
GrimTriggerPlayer,381.32993
WinStayLoseShift,377.7411
NicePlayer,353.57434
FreakyPlayer,308.28357
NastyPlayer,293.65796
RandomPlayer,289.22372

HardT4TPlayer,394.61444
GrimTriggerPlayer,393.44495
Agarwal_Anusha_Player,392.2887
TolerantPlayer,385.8755
SoftT4TPlayer,383.16992
T4TPlayer,381.47015
NicePlayer,368.69043
WinStayLoseShift,364.94656
FreakyPlayer,335.53702
RandomPlayer,292.43817
NastyPlayer,280.87186

Agarwal_Anusha_Player,391.84644
GrimTriggerPlayer,390.93195
SoftT4TPlayer,385.09222
T4TPlayer,379.27017
TolerantPlayer,377.90503
HardT4TPlayer,375.31848
WinStayLoseShift,369.95026
NicePlayer,355.47385
FreakyPlayer,300.2119
RandomPlayer,298.39218
NastyPlayer,285.7498

GrimTriggerPlayer,402.133
HardT4TPlayer,389.35544
Agarwal_Anusha_Player,385.33148
NicePlayer,383.42603
SoftT4TPlayer,382.6358
TolerantPlayer,380.56067
T4TPlayer,375.2865
WinStayLoseShift,373.88852
FreakyPlayer,320.315
NastyPlayer,293.5784
RandomPlayer,274.97037

HardT4TPlayer,400.8792
GrimTriggerPlayer,399.87314
Agarwal_Anusha_Player,392.5576
TolerantPlayer,388.10062
T4TPlayer,386.68655
WinStayLoseShift,382.0097
SoftT4TPlayer,377.4716
NicePlayer,369.9525
FreakyPlayer,317.369
RandomPlayer,305.766
NastyPlayer,286.07483

HardT4TPlayer,404.3355
GrimTriggerPlayer,401.4047
Agarwal_Anusha_Player,396.22217
TolerantPlayer,393.34985
T4TPlayer,388.54352
SoftT4TPlayer,387.20734
WinStayLoseShift,373.7807
NicePlayer,360.17197
FreakyPlayer,347.5969
NastyPlayer,283.31854
RandomPlayer,274.83127

GrimTriggerPlayer,400.51746
T4TPlayer,398.02856
SoftT4TPlayer,390.80878
HardT4TPlayer,390.7682
Agarwal_Anusha_Player,386.1337
WinStayLoseShift,385.27475
TolerantPlayer,381.24884
NicePlayer,360.97116
FreakyPlayer,321.1414
NastyPlayer,289.37396
RandomPlayer,288.6085

GrimTriggerPlayer,400.9301
T4TPlayer,396.55624
HardT4TPlayer,386.6195
Agarwal_Anusha_Player,386.39282
SoftT4TPlayer,383.48425
TolerantPlayer,380.65546
WinStayLoseShift,375.32764
NicePlayer,368.7215
FreakyPlayer,329.29462
RandomPlayer,289.8825
NastyPlayer,283.1296

GrimTriggerPlayer,395.95044
Agarwal_Anusha_Player,392.5898
SoftT4TPlayer,390.76437
HardT4TPlayer,389.69067
T4TPlayer,385.75946
TolerantPlayer,385.4146
WinStayLoseShift,378.44226
NicePlayer,370.9531
FreakyPlayer,345.16666
NastyPlayer,289.68118
RandomPlayer,284.1537

GrimTriggerPlayer,400.82416
TolerantPlayer,396.96512
T4TPlayer,388.96136
HardT4TPlayer,388.70673
Agarwal_Anusha_Player,386.4281
SoftT4TPlayer,373.5417
WinStayLoseShift,365.43475
NicePlayer,356.6677
FreakyPlayer,323.85364
RandomPlayer,294.501
NastyPlayer,291.67038

GrimTriggerPlayer,391.7381
HardT4TPlayer,389.78424
Agarwal_Anusha_Player,387.58862
TolerantPlayer,384.1886
WinStayLoseShift,381.85312
T4TPlayer,375.9856
SoftT4TPlayer,373.94434
NicePlayer,351.59796
FreakyPlayer,315.50677
NastyPlayer,296.35916
RandomPlayer,278.96

TolerantPlayer,396.30026
GrimTriggerPlayer,394.66162
SoftT4TPlayer,389.8281
Agarwal_Anusha_Player,388.03198
T4TPlayer,382.84955
HardT4TPlayer,379.66785
WinStayLoseShift,367.37988
FreakyPlayer,341.41452
NicePlayer,340.21045
NastyPlayer,290.23975
RandomPlayer,275.33142

Agarwal_Anusha_Player,404.97467
GrimTriggerPlayer,396.3308
TolerantPlayer,394.45865
T4TPlayer,393.5149
HardT4TPlayer,392.2259
SoftT4TPlayer,384.01392
WinStayLoseShift,375.0379
NicePlayer,371.13977
FreakyPlayer,339.7786
NastyPlayer,299.11307
RandomPlayer,282.12888

HardT4TPlayer,392.02277
GrimTriggerPlayer,389.96
T4TPlayer,386.89127
Agarwal_Anusha_Player,386.86652
WinStayLoseShift,382.39566
TolerantPlayer,382.25287
SoftT4TPlayer,374.65765
NicePlayer,363.78418
FreakyPlayer,316.70044
RandomPlayer,294.48477
NastyPlayer,290.93393

HardT4TPlayer,400.20795
GrimTriggerPlayer,395.92453
Agarwal_Anusha_Player,395.53806
TolerantPlayer,387.98645
T4TPlayer,387.93652
SoftT4TPlayer,387.89813
WinStayLoseShift,381.58875
NicePlayer,362.41055
FreakyPlayer,336.15646
RandomPlayer,297.2844
NastyPlayer,296.75497

GrimTriggerPlayer,398.31915
TolerantPlayer,395.9975
HardT4TPlayer,394.61377
T4TPlayer,387.04224
Agarwal_Anusha_Player,385.44394
SoftT4TPlayer,377.0373
WinStayLoseShift,375.96924
NicePlayer,372.65094
FreakyPlayer,320.7618
RandomPlayer,290.30542
NastyPlayer,289.73053

GrimTriggerPlayer,409.03207
HardT4TPlayer,394.57358
Agarwal_Anusha_Player,392.77054
TolerantPlayer,390.06204
T4TPlayer,387.41016
WinStayLoseShift,376.7483
SoftT4TPlayer,372.70905
NicePlayer,367.40845
FreakyPlayer,363.73618
NastyPlayer,295.79453
RandomPlayer,278.37827

T4TPlayer,399.14734
GrimTriggerPlayer,391.73438
Agarwal_Anusha_Player,389.95795
SoftT4TPlayer,386.31323
TolerantPlayer,385.43964
HardT4TPlayer,382.06213
NicePlayer,372.77625
WinStayLoseShift,370.2599
FreakyPlayer,334.51202
NastyPlayer,279.67822
RandomPlayer,274.5094

GrimTriggerPlayer,401.69672
Agarwal_Anusha_Player,393.95984
TolerantPlayer,388.86633
HardT4TPlayer,384.5118
SoftT4TPlayer,382.53027
T4TPlayer,377.14703
NicePlayer,372.99915
WinStayLoseShift,370.55908
FreakyPlayer,338.24283
RandomPlayer,291.96436
NastyPlayer,281.50845

HardT4TPlayer,392.68127
T4TPlayer,391.41602
GrimTriggerPlayer,389.67487
TolerantPlayer,386.33243
SoftT4TPlayer,385.62085
WinStayLoseShift,384.71906
Agarwal_Anusha_Player,381.71423
NicePlayer,359.12268
FreakyPlayer,343.5482
NastyPlayer,290.0008
RandomPlayer,269.5613

GrimTriggerPlayer,390.02484
Agarwal_Anusha_Player,388.73126
TolerantPlayer,385.93292
T4TPlayer,384.53085
HardT4TPlayer,381.8907
WinStayLoseShift,374.54688
SoftT4TPlayer,371.21045
NicePlayer,356.6223
FreakyPlayer,314.4594
NastyPlayer,290.98862
RandomPlayer,289.10892

GrimTriggerPlayer,391.7732
HardT4TPlayer,387.8452
Agarwal_Anusha_Player,386.65717
T4TPlayer,386.44202
TolerantPlayer,381.67426
WinStayLoseShift,381.09686
SoftT4TPlayer,378.51346
NicePlayer,358.48642
FreakyPlayer,324.00485
NastyPlayer,291.65915
