GrimTriggerPlayer,323.9153
HardT4TPlayer,323.15277
T4TPlayer,321.19885
TolerantPlayer,316.964
NicePlayer,312.0183
SoftT4TPlayer,308.63037
WinStayLoseShift,304.68494
FreakyPlayer,277.43362
NastyPlayer,261.77597
RandomPlayer,249.71722

HardT4TPlayer,327.62637
TolerantPlayer,323.25806
GrimTriggerPlayer,319.70142
SoftT4TPlayer,318.8914
T4TPlayer,312.2613
WinStayLoseShift,308.61334
NicePlayer,302.32965
FreakyPlayer,260.27606
RandomPlayer,256.27753
NastyPlayer,247.88573

GrimTriggerPlayer,324.0833
WinStayLoseShift,323.91925
T4TPlayer,321.5514
TolerantPlayer,321.02438
HardT4TPlayer,320.54315
SoftT4TPlayer,319.15878
NicePlayer,297.26056
FreakyPlayer,266.21518
RandomPlayer,257.76508
NastyPlayer,245.43132

SoftT4TPlayer,331.57996
HardT4TPlayer,327.36816
T4TPlayer,319.61157
TolerantPlayer,319.13803
WinStayLoseShift,318.7637
GrimTriggerPlayer,318.52148
NicePlayer,299.94843
FreakyPlayer,270.71094
NastyPlayer,259.75308
RandomPlayer,247.2787

GrimTriggerPlayer,343.0197
HardT4TPlayer,327.38718
TolerantPlayer,322.97433
WinStayLoseShift,319.71082
T4TPlayer,316.65186
SoftT4TPlayer,313.94025
NicePlayer,306.65332
FreakyPlayer,286.76532
RandomPlayer,252.58925
NastyPlayer,244.50533

GrimTriggerPlayer,337.48676
HardT4TPlayer,325.07812
T4TPlayer,323.64935
TolerantPlayer,323.3368
SoftT4TPlayer,314.00873
WinStayLoseShift,308.0588
NicePlayer,304.93695
FreakyPlayer,298.11185
NastyPlayer,251.1749
RandomPlayer,248.2681

GrimTriggerPlayer,343.9015
T4TPlayer,325.12094
SoftT4TPlayer,321.72882
TolerantPlayer,320.90387
HardT4TPlayer,319.1471
WinStayLoseShift,313.42377
FreakyPlayer,299.5468
NicePlayer,299.25574
NastyPlayer,258.80716
RandomPlayer,251.44505

HardT4TPlayer,328.2169
GrimTriggerPlayer,327.31134
TolerantPlayer,324.82935
WinStayLoseShift,316.86823
T4TPlayer,312.7798
SoftT4TPlayer,311.9475
NicePlayer,304.42715
FreakyPlayer,271.67682
RandomPlayer,255.16414
NastyPlayer,247.03732

TolerantPlayer,329.60455
GrimTriggerPlayer,325.75388
SoftT4TPlayer,315.68588
HardT4TPlayer,315.5265
T4TPlayer,314.97336
WinStayLoseShift,308.01282
NicePlayer,299.78827
FreakyPlayer,263.0433
RandomPlayer,254.19562
NastyPlayer,235.64653
